pincode,date,state,district,age_0_5,age_5_17,age_18_greater,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,year,quarter_4_month
110017,2025-04-12,Delhi,South Delhi,,,,16.0,15.0,2.0,57.0,2025,Q1_Jan_Apr
110018,2025-01-03,Delhi,West Delhi,,,,1022.0,1902.0,,,2025,Q1_Jan_Apr
110018,2025-01-04,Delhi,West Delhi,275.0,96.0,32.0,1761.0,2170.0,,,2025,Q1_Jan_Apr
110018,2025-01-05,Delhi,West Delhi,317.0,120.0,32.0,1109.0,1750.0,,,2025,Q1_Jan_Apr
110018,2025-01-06,Delhi,West Delhi,249.0,132.0,29.0,872.0,1335.0,,,2025,Q1_Jan_Apr
110018,2025-01-07,Delhi,West Delhi,753.0,205.0,32.0,1220.0,1634.0,463.0,3751.0,2025,Q1_Jan_Apr
110018,2025-01-09,Delhi,West Delhi,12.0,4.0,1.0,35.0,46.0,,,2025,Q1_Jan_Apr
110018,2025-01-11,Delhi,West Delhi,,,,,,8.0,100.0,2025,Q1_Jan_Apr
110018,2025-01-12,Delhi,West Delhi,,,,41.0,39.0,,,2025,Q1_Jan_Apr
110018,2025-02-09,Delhi,West Delhi,8.0,5.0,1.0,,,,,2025,Q1_Jan_Apr
110018,2025-02-12,Delhi,West Delhi,,,,71.0,67.0,,,2025,Q1_Jan_Apr
110018,2025-03-09,Delhi,West Delhi,13.0,1.0,0.0,36.0,53.0,,,2025,Q1_Jan_Apr
110018,2025-03-12,Delhi,West Delhi,,,,46.0,50.0,16.0,141.0,2025,Q1_Jan_Apr
110018,2025-04-09,Delhi,West Delhi,14.0,3.0,1.0,32.0,41.0,,,2025,Q1_Jan_Apr
110018,2025-04-11,Delhi,West Delhi,,,,,,7.0,107.0,2025,Q1_Jan_Apr
110018,2025-04-12,Delhi,West Delhi,,,,57.0,47.0,11.0,119.0,2025,Q1_Jan_Apr
110019,2025-01-03,Delhi,South Delhi,,,,577.0,790.0,188.0,2519.0,2025,Q1_Jan_Apr
110019,2025-01-04,Delhi,South Delhi,,,,1307.0,1506.0,,,2025,Q1_Jan_Apr
110019,2025-01-05,Delhi,South Delhi,,,,857.0,995.0,,,2025,Q1_Jan_Apr
110019,2025-01-06,Delhi,South Delhi,,,,598.0,780.0,183.0,1911.0,2025,Q1_Jan_Apr
110019,2025-01-07,Delhi,South Delhi,,,,774.0,1155.0,282.0,2305.0,2025,Q1_Jan_Apr
110019,2025-01-09,Delhi,South Delhi,6.0,3.0,1.0,25.0,22.0,,,2025,Q1_Jan_Apr
110019,2025-01-12,Delhi,South Delhi,,,,26.0,20.0,8.0,85.0,2025,Q1_Jan_Apr
110019,2025-02-09,Delhi,South Delhi,5.0,2.0,0.0,20.0,22.0,,,2025,Q1_Jan_Apr
110019,2025-02-12,Delhi,South Delhi,,,,32.0,20.0,8.0,93.0,2025,Q1_Jan_Apr
110019,2025-03-09,Delhi,South Delhi,10.0,0.0,1.0,15.0,26.0,6.0,48.0,2025,Q1_Jan_Apr
110019,2025-03-12,Delhi,South Delhi,,,,28.0,23.0,5.0,88.0,2025,Q1_Jan_Apr
110019,2025-04-09,Delhi,South Delhi,7.0,2.0,0.0,36.0,25.0,3.0,60.0,2025,Q1_Jan_Apr
110019,2025-04-11,Delhi,South Delhi,,,,,,3.0,61.0,2025,Q1_Jan_Apr
110019,2025-04-12,Delhi,South Delhi,,,,31.0,26.0,,,2025,Q1_Jan_Apr
110020,2025-01-03,Delhi,South Delhi,,,,336.0,573.0,,,2025,Q1_Jan_Apr
110020,2025-01-04,Delhi,South Delhi,,,,1192.0,1642.0,,,2025,Q1_Jan_Apr
110020,2025-01-05,Delhi,South Delhi,,,,473.0,615.0,,,2025,Q1_Jan_Apr
110020,2025-01-06,Delhi,South Delhi,,,,271.0,410.0,,,2025,Q1_Jan_Apr
110020,2025-01-07,Delhi,South Delhi,,,,457.0,660.0,,,2025,Q1_Jan_Apr
110020,2025-01-09,Delhi,South Delhi,5.0,5.0,0.0,15.0,17.0,,,2025,Q1_Jan_Apr
110020,2025-01-12,Delhi,South Delhi,,,,27.0,22.0,,,2025,Q1_Jan_Apr
110020,2025-02-09,Delhi,South Delhi,2.0,2.0,0.0,19.0,17.0,,,2025,Q1_Jan_Apr
110020,2025-02-11,Delhi,South Delhi,,,,,,1.0,14.0,2025,Q1_Jan_Apr
110020,2025-02-12,Delhi,South Delhi,,,,27.0,17.0,4.0,40.0,2025,Q1_Jan_Apr
110020,2025-03-09,Delhi,South Delhi,3.0,4.0,0.0,8.0,16.0,,,2025,Q1_Jan_Apr
110020,2025-03-12,Delhi,South Delhi,,,,12.0,14.0,,,2025,Q1_Jan_Apr
110020,2025-04-09,Delhi,South Delhi,4.0,0.0,0.0,22.0,10.0,3.0,24.0,2025,Q1_Jan_Apr
110020,2025-04-12,Delhi,South Delhi,,,,12.0,11.0,,,2025,Q1_Jan_Apr
110021,2025-01-03,Delhi,South West Delhi,,,,42.0,178.0,,,2025,Q1_Jan_Apr
110021,2025-01-04,Delhi,South West Delhi,,,,36.0,162.0,,,2025,Q1_Jan_Apr
110021,2025-01-05,Delhi,New Delhi,,,,127.0,96.0,,,2025,Q1_Jan_Apr
110021,2025-01-06,Delhi,South West Delhi,,,,17.0,92.0,,,2025,Q1_Jan_Apr
110021,2025-01-07,Delhi,New Delhi,61.0,33.0,34.0,49.0,125.0,,,2025,Q1_Jan_Apr
110021,2025-01-09,Delhi,South West Delhi,0.0,1.0,0.0,6.0,3.0,,,2025,Q1_Jan_Apr
110021,2025-01-11,Delhi,South West Delhi,,,,,,1.0,5.0,2025,Q1_Jan_Apr
110021,2025-01-12,Delhi,South West Delhi,,,,4.0,1.0,0.0,9.0,2025,Q1_Jan_Apr
110021,2025-02-09,Delhi,New Delhi,2.0,0.0,0.0,0.0,2.0,0.0,5.0,2025,Q1_Jan_Apr
110021,2025-02-11,Delhi,New Delhi,,,,,,0.0,4.0,2025,Q1_Jan_Apr
110021,2025-02-12,Delhi,South West Delhi,,,,3.0,1.0,1.0,10.0,2025,Q1_Jan_Apr
110021,2025-03-01,Delhi,New Delhi,,,,,,52.0,258.0,2025,Q1_Jan_Apr
110021,2025-03-09,Delhi,South West Delhi,,,,2.0,5.0,,,2025,Q1_Jan_Apr
110021,2025-03-12,Delhi,South West Delhi,,,,3.0,1.0,1.0,5.0,2025,Q1_Jan_Apr
110021,2025-04-09,Delhi,New Delhi,1.0,0.0,0.0,1.0,0.0,,,2025,Q1_Jan_Apr
110021,2025-04-11,Delhi,South West Delhi,,,,,,0.0,4.0,2025,Q1_Jan_Apr
110021,2025-04-12,Delhi,New Delhi,,,,5.0,5.0,3.0,8.0,2025,Q1_Jan_Apr
110022,2025-01-03,Delhi,South West Delhi,,,,206.0,329.0,58.0,717.0,2025,Q1_Jan_Apr
110022,2025-01-04,Delhi,South West Delhi,,,,339.0,362.0,,,2025,Q1_Jan_Apr
110022,2025-01-05,Delhi,South West Delhi,,,,229.0,233.0,,,2025,Q1_Jan_Apr
110022,2025-01-06,Delhi,South West Delhi,,,,191.0,284.0,,,2025,Q1_Jan_Apr
110022,2025-01-07,Delhi,South West Delhi,,,,236.0,326.0,,,2025,Q1_Jan_Apr
110022,2025-01-09,Delhi,South West Delhi,3.0,1.0,1.0,7.0,3.0,1.0,10.0,2025,Q1_Jan_Apr
110022,2025-01-12,Delhi,South West Delhi,,,,5.0,11.0,0.0,8.0,2025,Q1_Jan_Apr
110022,2025-02-09,Delhi,South West Delhi,,,,3.0,8.0,,,2025,Q1_Jan_Apr
110022,2025-02-12,Delhi,South West Delhi,,,,13.0,5.0,2.0,21.0,2025,Q1_Jan_Apr
110022,2025-03-09,Delhi,South West Delhi,0.0,0.0,1.0,6.0,8.0,,,2025,Q1_Jan_Apr
110022,2025-03-12,Delhi,South West Delhi,,,,8.0,14.0,,,2025,Q1_Jan_Apr
110022,2025-04-09,Delhi,South West Delhi,3.0,0.0,0.0,4.0,7.0,,,2025,Q1_Jan_Apr
110022,2025-04-11,Delhi,South West Delhi,,,,,,3.0,16.0,2025,Q1_Jan_Apr
110022,2025-04-12,Delhi,South West Delhi,,,,,,0.0,16.0,2025,Q1_Jan_Apr
110023,2025-01-03,Delhi,South West Delhi,,,,160.0,232.0,46.0,379.0,2025,Q1_Jan_Apr
110023,2025-01-04,Delhi,South West Delhi,,,,191.0,213.0,,,2025,Q1_Jan_Apr
110023,2025-01-05,Delhi,South West Delhi,,,,126.0,176.0,,,2025,Q1_Jan_Apr
110023,2025-01-06,Delhi,South West Delhi,,,,83.0,167.0,,,2025,Q1_Jan_Apr
110023,2025-01-07,Delhi,South West Delhi,,,,104.0,255.0,,,2025,Q1_Jan_Apr
110023,2025-01-09,Delhi,New Delhi,1.0,0.0,0.0,5.0,5.0,,,2025,Q1_Jan_Apr
110023,2025-01-12,Delhi,South West Delhi,,,,8.0,5.0,1.0,1.0,2025,Q1_Jan_Apr
110023,2025-02-09,Delhi,New Delhi,1.0,0.0,0.0,3.0,3.0,0.0,5.0,2025,Q1_Jan_Apr
110023,2025-02-12,Delhi,South West Delhi,,,,8.0,9.0,1.0,0.0,2025,Q1_Jan_Apr
110023,2025-03-09,Delhi,South West Delhi,,,,3.0,7.0,3.0,14.0,2025,Q1_Jan_Apr
110023,2025-03-11,Delhi,South West Delhi,,,,,,2.0,24.0,2025,Q1_Jan_Apr
110023,2025-03-12,Delhi,South West Delhi,,,,2.0,2.0,,,2025,Q1_Jan_Apr
110023,2025-04-09,Delhi,South West Delhi,,,,3.0,5.0,,,2025,Q1_Jan_Apr
110023,2025-04-12,Delhi,New Delhi,,,,,,0.0,1.0,2025,Q1_Jan_Apr
110024,2025-01-03,Delhi,South Delhi,,,,123.0,154.0,,,2025,Q1_Jan_Apr
110024,2025-01-04,Delhi,South Delhi,,,,134.0,169.0,,,2025,Q1_Jan_Apr
110024,2025-01-05,Delhi,South Delhi,,,,119.0,168.0,,,2025,Q1_Jan_Apr
110024,2025-01-06,Delhi,South Delhi,41.0,16.0,13.0,100.0,119.0,,,2025,Q1_Jan_Apr
110024,2025-01-07,Delhi,South Delhi,56.0,25.0,23.0,161.0,285.0,,,2025,Q1_Jan_Apr
110024,2025-01-09,Delhi,South Delhi,0.0,1.0,0.0,3.0,3.0,1.0,10.0,2025,Q1_Jan_Apr
110024,2025-01-12,Delhi,South Delhi,,,,7.0,9.0,,,2025,Q1_Jan_Apr
110024,2025-02-09,Delhi,South Delhi,3.0,0.0,2.0,4.0,6.0,,,2025,Q1_Jan_Apr
110024,2025-02-12,Delhi,South Delhi,,,,13.0,3.0,,,2025,Q1_Jan_Apr
110024,2025-03-01,Delhi,South Delhi,,,,,,18.0,426.0,2025,Q1_Jan_Apr
110024,2025-03-09,Delhi,South Delhi,0.0,1.0,2.0,8.0,2.0,0.0,13.0,2025,Q1_Jan_Apr
110024,2025-03-11,Delhi,South Delhi,,,,,,2.0,19.0,2025,Q1_Jan_Apr
110024,2025-03-12,Delhi,South Delhi,,,,4.0,9.0,,,2025,Q1_Jan_Apr
110024,2025-04-09,Delhi,South Delhi,1.0,3.0,0.0,6.0,3.0,0.0,6.0,2025,Q1_Jan_Apr
110024,2025-04-12,Delhi,South Delhi,,,,5.0,3.0,,,2025,Q1_Jan_Apr
110025,2025-01-03,Delhi,South East Delhi,,,,19.0,40.0,,,2025,Q1_Jan_Apr
110025,2025-01-04,Delhi,South East Delhi,,,,58.0,61.0,,,2025,Q1_Jan_Apr
110025,2025-01-05,Delhi,South Delhi,,,,996.0,1240.0,,,2025,Q1_Jan_Apr
110025,2025-01-06,Delhi,South Delhi,,,,677.0,959.0,,,2025,Q1_Jan_Apr
110025,2025-01-07,Delhi,South Delhi,,,,1070.0,1408.0,,,2025,Q1_Jan_Apr
110025,2025-01-09,Delhi,South Delhi,13.0,6.0,0.0,2.0,2.0,,,2025,Q1_Jan_Apr
110025,2025-01-11,Delhi,South East Delhi,,,,,,2.0,14.0,2025,Q1_Jan_Apr
110025,2025-01-12,Delhi,South East Delhi,,,,1.0,1.0,8.0,92.0,2025,Q1_Jan_Apr
110025,2025-02-09,Delhi,South East Delhi,1.0,0.0,0.0,0.0,3.0,,,2025,Q1_Jan_Apr
110025,2025-02-11,Delhi,South Delhi,,,,,,8.0,38.0,2025,Q1_Jan_Apr
110025,2025-02-12,Delhi,South Delhi,,,,60.0,50.0,9.0,129.0,2025,Q1_Jan_Apr
110025,2025-03-01,Delhi,South Delhi,,,,,,264.0,3110.0,2025,Q1_Jan_Apr
110025,2025-03-09,Delhi,South Delhi,4.0,2.0,0.0,18.0,27.0,8.0,41.0,2025,Q1_Jan_Apr
110025,2025-03-11,Delhi,South Delhi,,,,,,8.0,99.0,2025,Q1_Jan_Apr
110025,2025-03-12,Delhi,South East Delhi,,,,0.0,1.0,,,2025,Q1_Jan_Apr
110025,2025-04-01,Delhi,South Delhi,,,,,,442.0,3181.0,2025,Q1_Jan_Apr
110025,2025-04-09,Delhi,South Delhi,9.0,12.0,0.0,43.0,36.0,6.0,40.0,2025,Q1_Jan_Apr
110025,2025-04-11,Delhi,South East Delhi,,,,,,0.0,2.0,2025,Q1_Jan_Apr
110025,2025-04-12,Delhi,South Delhi,,,,30.0,50.0,3.0,18.0,2025,Q1_Jan_Apr
110026,2025-01-03,Delhi,West Delhi,,,,87.0,134.0,,,2025,Q1_Jan_Apr
110026,2025-01-04,Delhi,West Delhi,,,,135.0,186.0,,,2025,Q1_Jan_Apr
110026,2025-01-05,Delhi,West Delhi,,,,123.0,219.0,,,2025,Q1_Jan_Apr
110026,2025-01-06,Delhi,West Delhi,,,,93.0,151.0,,,2025,Q1_Jan_Apr
110026,2025-01-07,Delhi,West Delhi,,,,126.0,195.0,,,2025,Q1_Jan_Apr
110026,2025-01-09,Delhi,West Delhi,0.0,1.0,0.0,2.0,3.0,,,2025,Q1_Jan_Apr
110026,2025-01-11,Delhi,West Delhi,,,,,,0.0,7.0,2025,Q1_Jan_Apr
110026,2025-01-12,Delhi,West Delhi,,,,5.0,0.0,,,2025,Q1_Jan_Apr
110026,2025-02-09,Delhi,West Delhi,1.0,0.0,0.0,1.0,3.0,,,2025,Q1_Jan_Apr
110026,2025-02-11,Delhi,West Delhi,,,,,,0.0,6.0,2025,Q1_Jan_Apr
110026,2025-02-12,Delhi,West Delhi,,,,5.0,5.0,3.0,14.0,2025,Q1_Jan_Apr
110026,2025-03-01,Delhi,West Delhi,,,,,,32.0,347.0,2025,Q1_Jan_Apr
110026,2025-03-09,Delhi,West Delhi,0.0,1.0,0.0,3.0,1.0,,,2025,Q1_Jan_Apr
110026,2025-03-12,Delhi,West Delhi,,,,3.0,3.0,2.0,10.0,2025,Q1_Jan_Apr
110026,2025-04-09,Delhi,West Delhi,1.0,2.0,0.0,3.0,2.0,,,2025,Q1_Jan_Apr
110026,2025-04-11,Delhi,West Delhi,,,,,,2.0,10.0,2025,Q1_Jan_Apr
110026,2025-04-12,Delhi,West Delhi,,,,2.0,3.0,,,2025,Q1_Jan_Apr
110027,2025-01-03,Delhi,West Delhi,,,,546.0,1210.0,170.0,1938.0,2025,Q1_Jan_Apr
110027,2025-01-04,Delhi,West Delhi,,,,1208.0,2026.0,,,2025,Q1_Jan_Apr
110027,2025-01-05,Delhi,West Delhi,,,,814.0,1396.0,,,2025,Q1_Jan_Apr
110027,2025-01-06,Delhi,West Delhi,140.0,52.0,17.0,575.0,1048.0,131.0,1522.0,2025,Q1_Jan_Apr
110027,2025-01-07,Delhi,West Delhi,243.0,95.0,12.0,685.0,1206.0,,,2025,Q1_Jan_Apr
110027,2025-01-09,Delhi,West Delhi,6.0,0.0,0.0,22.0,38.0,1.0,38.0,2025,Q1_Jan_Apr
110027,2025-01-11,Delhi,West Delhi,,,,,,3.0,43.0,2025,Q1_Jan_Apr
110027,2025-01-12,Delhi,West Delhi,,,,26.0,26.0,3.0,42.0,2025,Q1_Jan_Apr
110027,2025-02-09,Delhi,West Delhi,3.0,0.0,0.0,10.0,19.0,4.0,49.0,2025,Q1_Jan_Apr
110027,2025-02-12,Delhi,West Delhi,,,,43.0,42.0,,,2025,Q1_Jan_Apr
110027,2025-03-09,Delhi,West Delhi,6.0,0.0,0.0,21.0,29.0,,,2025,Q1_Jan_Apr
110027,2025-03-11,Delhi,West Delhi,,,,,,7.0,52.0,2025,Q1_Jan_Apr
110027,2025-03-12,Delhi,West Delhi,,,,27.0,44.0,,,2025,Q1_Jan_Apr
110027,2025-04-09,Delhi,West Delhi,10.0,2.0,0.0,17.0,34.0,10.0,42.0,2025,Q1_Jan_Apr
110027,2025-04-11,Delhi,West Delhi,,,,,,3.0,45.0,2025,Q1_Jan_Apr
110027,2025-04-12,Delhi,West Delhi,,,,31.0,38.0,1.0,54.0,2025,Q1_Jan_Apr
110028,2025-01-03,Delhi,South West Delhi,,,,408.0,414.0,73.0,831.0,2025,Q1_Jan_Apr
110028,2025-01-04,Delhi,South West Delhi,,,,577.0,431.0,,,2025,Q1_Jan_Apr
110028,2025-01-05,Delhi,South West Delhi,,,,261.0,323.0,,,2025,Q1_Jan_Apr
110028,2025-01-06,Delhi,South West Delhi,,,,156.0,220.0,,,2025,Q1_Jan_Apr
110028,2025-01-07,Delhi,South West Delhi,,,,209.0,290.0,,,2025,Q1_Jan_Apr
110028,2025-01-09,Delhi,South West Delhi,0.0,1.0,0.0,2.0,6.0,,,2025,Q1_Jan_Apr
110028,2025-01-12,Delhi,South West Delhi,,,,4.0,5.0,,,2025,Q1_Jan_Apr
110028,2025-02-09,Delhi,South West Delhi,0.0,1.0,0.0,1.0,6.0,1.0,22.0,2025,Q1_Jan_Apr
110028,2025-02-11,Delhi,South West Delhi,,,,,,2.0,6.0,2025,Q1_Jan_Apr
110028,2025-02-12,Delhi,South West Delhi,,,,4.0,5.0,0.0,23.0,2025,Q1_Jan_Apr
110028,2025-03-09,Delhi,South West Delhi,,,,4.0,2.0,,,2025,Q1_Jan_Apr
110028,2025-03-11,Delhi,South West Delhi,,,,,,1.0,21.0,2025,Q1_Jan_Apr
110028,2025-03-12,Delhi,South West Delhi,,,,6.0,11.0,1.0,19.0,2025,Q1_Jan_Apr
110028,2025-04-09,Delhi,South West Delhi,1.0,1.0,0.0,7.0,7.0,,,2025,Q1_Jan_Apr
110028,2025-04-11,Delhi,South West Delhi,,,,,,1.0,13.0,2025,Q1_Jan_Apr
110028,2025-04-12,Delhi,South West Delhi,,,,3.0,4.0,,,2025,Q1_Jan_Apr
110029,2025-01-03,Delhi,South West Delhi,,,,76.0,106.0,,,2025,Q1_Jan_Apr
110029,2025-01-04,Delhi,South West Delhi,,,,103.0,115.0,,,2025,Q1_Jan_Apr
110029,2025-01-05,Delhi,South West Delhi,,,,74.0,162.0,,,2025,Q1_Jan_Apr
110029,2025-01-06,Delhi,South West Delhi,,,,63.0,100.0,,,2025,Q1_Jan_Apr
110029,2025-01-07,Delhi,South Delhi,57.0,15.0,16.0,79.0,125.0,,,2025,Q1_Jan_Apr
110029,2025-01-09,Delhi,South West Delhi,1.0,0.0,0.0,1.0,3.0,0.0,4.0,2025,Q1_Jan_Apr
110029,2025-01-12,Delhi,South West Delhi,,,,4.0,2.0,1.0,10.0,2025,Q1_Jan_Apr
110029,2025-02-09,Delhi,South West Delhi,,,,3.0,6.0,,,2025,Q1_Jan_Apr
110029,2025-02-11,Delhi,South West Delhi,,,,,,1.0,5.0,2025,Q1_Jan_Apr
110029,2025-02-12,Delhi,South West Delhi,,,,3.0,3.0,0.0,12.0,2025,Q1_Jan_Apr
110029,2025-03-01,Delhi,South West Delhi,,,,,,20.0,308.0,2025,Q1_Jan_Apr
110029,2025-03-09,Delhi,South West Delhi,1.0,0.0,0.0,1.0,2.0,2.0,16.0,2025,Q1_Jan_Apr
110029,2025-03-12,Delhi,South West Delhi,,,,1.0,1.0,,,2025,Q1_Jan_Apr
110029,2025-04-09,Delhi,South West Delhi,1.0,0.0,0.0,6.0,5.0,1.0,9.0,2025,Q1_Jan_Apr
110029,2025-04-11,Delhi,South West Delhi,,,,,,1.0,5.0,2025,Q1_Jan_Apr
110029,2025-04-12,Delhi,South West Delhi,,,,3.0,5.0,,,2025,Q1_Jan_Apr
110030,2025-01-03,Delhi,South West Delhi,,,,42.0,44.0,20.0,122.0,2025,Q1_Jan_Apr
110030,2025-01-04,Delhi,South Delhi,,,,1218.0,1632.0,,,2025,Q1_Jan_Apr
110030,2025-01-05,Delhi,South Delhi,,,,605.0,1073.0,,,2025,Q1_Jan_Apr
110030,2025-01-06,Delhi,South Delhi,,,,549.0,923.0,,,2025,Q1_Jan_Apr
110030,2025-01-07,Delhi,South Delhi,231.0,105.0,21.0,56.0,46.0,,,2025,Q1_Jan_Apr
110030,2025-01-09,Delhi,South Delhi,5.0,1.0,0.0,1.0,3.0,3.0,21.0,2025,Q1_Jan_Apr
110030,2025-01-11,Delhi,South West Delhi,,,,,,0.0,2.0,2025,Q1_Jan_Apr
110030,2025-01-12,Delhi,South Delhi,,,,16.0,29.0,1.0,1.0,2025,Q1_Jan_Apr
110030,2025-02-09,Delhi,South Delhi,4.0,0.0,0.0,11.0,32.0,,,2025,Q1_Jan_Apr
110030,2025-02-11,Delhi,South West Delhi,,,,,,0.0,2.0,2025,Q1_Jan_Apr
110030,2025-02-12,Delhi,South West Delhi,,,,7.0,2.0,0.0,3.0,2025,Q1_Jan_Apr
110030,2025-03-09,Delhi,South Delhi,5.0,3.0,1.0,4.0,0.0,,,2025,Q1_Jan_Apr
110030,2025-03-12,Delhi,South Delhi,,,,17.0,28.0,0.0,2.0,2025,Q1_Jan_Apr
110030,2025-04-09,Delhi,South Delhi,4.0,1.0,0.0,1.0,1.0,0.0,5.0,2025,Q1_Jan_Apr
110030,2025-04-11,Delhi,South Delhi,,,,,,0.0,30.0,2025,Q1_Jan_Apr
110030,2025-04-12,Delhi,South Delhi,,,,30.0,40.0,4.0,37.0,2025,Q1_Jan_Apr
110031,2025-01-03,Delhi,East Delhi,,,,554.0,1004.0,,,2025,Q1_Jan_Apr
110031,2025-01-04,Delhi,East Delhi,,,,1132.0,1379.0,498.0,2286.0,2025,Q1_Jan_Apr
110031,2025-01-05,Delhi,East Delhi,,,,699.0,1138.0,354.0,1928.0,2025,Q1_Jan_Apr
110031,2025-01-06,Delhi,East Delhi,,,,483.0,808.0,,,2025,Q1_Jan_Apr
110031,2025-01-07,Delhi,East Delhi,,,,683.0,1040.0,,,2025,Q1_Jan_Apr
110031,2025-01-09,Delhi,East Delhi,9.0,3.0,1.0,42.0,48.0,12.0,43.0,2025,Q1_Jan_Apr
110031,2025-01-11,Delhi,East Delhi,,,,,,4.0,37.0,2025,Q1_Jan_Apr
110031,2025-01-12,Delhi,East Delhi,,,,26.0,43.0,,,2025,Q1_Jan_Apr
110031,2025-02-09,Delhi,East Delhi,9.0,5.0,0.0,42.0,30.0,8.0,41.0,2025,Q1_Jan_Apr
110031,2025-02-12,Delhi,East Delhi,,,,47.0,45.0,,,2025,Q1_Jan_Apr
110031,2025-03-09,Delhi,East Delhi,8.0,3.0,0.0,37.0,25.0,,,2025,Q1_Jan_Apr
110031,2025-03-11,Delhi,East Delhi,,,,,,5.0,61.0,2025,Q1_Jan_Apr
110031,2025-03-12,Delhi,East Delhi,,,,47.0,37.0,,,2025,Q1_Jan_Apr
110031,2025-04-09,Delhi,East Delhi,4.0,1.0,0.0,36.0,23.0,9.0,63.0,2025,Q1_Jan_Apr
110031,2025-04-12,Delhi,East Delhi,,,,25.0,31.0,4.0,59.0,2025,Q1_Jan_Apr
110032,2025-01-03,Delhi,North East Delhi,,,,992.0,711.0,,,2025,Q1_Jan_Apr
110032,2025-01-04,Delhi,Shahdara,208.0,98.0,13.0,252.0,374.0,,,2025,Q1_Jan_Apr
110032,2025-01-05,Delhi,Shahdara,66.0,47.0,20.0,136.0,363.0,,,2025,Q1_Jan_Apr
110032,2025-01-06,Delhi,East Delhi,,,,29.0,668.0,255.0,1574.0,2025,Q1_Jan_Apr
110032,2025-01-07,Delhi,Shahdara,545.0,239.0,15.0,129.0,303.0,,,2025,Q1_Jan_Apr
110032,2025-01-09,Delhi,North East Delhi,5.0,2.0,0.0,28.0,28.0,0.0,27.0,2025,Q1_Jan_Apr
110032,2025-01-11,Delhi,East Delhi,,,,,,0.0,15.0,2025,Q1_Jan_Apr
110032,2025-01-12,Delhi,East Delhi,,,,0.0,12.0,6.0,51.0,2025,Q1_Jan_Apr
110032,2025-02-09,Delhi,North East Delhi,4.0,2.0,0.0,33.0,33.0,4.0,28.0,2025,Q1_Jan_Apr
110032,2025-02-11,Delhi,North East Delhi,,,,,,4.0,10.0,2025,Q1_Jan_Apr
110032,2025-02-12,Delhi,Shahdara,,,,0.0,9.0,,,2025,Q1_Jan_Apr
110032,2025-03-09,Delhi,North East Delhi,6.0,1.0,0.0,3.0,14.0,0.0,17.0,2025,Q1_Jan_Apr
110032,2025-03-11,Delhi,North East Delhi,,,,,,4.0,21.0,2025,Q1_Jan_Apr
110032,2025-03-12,Delhi,North East Delhi,,,,26.0,20.0,,,2025,Q1_Jan_Apr
110032,2025-04-01,Delhi,Shahdara,,,,,,429.0,2068.0,2025,Q1_Jan_Apr
110032,2025-04-09,Delhi,North East Delhi,8.0,2.0,0.0,2.0,6.0,4.0,55.0,2025,Q1_Jan_Apr
110032,2025-04-11,Delhi,Shahdara,,,,,,2.0,8.0,2025,Q1_Jan_Apr
110032,2025-04-12,Delhi,East Delhi,,,,0.0,13.0,6.0,45.0,2025,Q1_Jan_Apr
110033,2025-01-03,Delhi,North West Delhi,,,,1241.0,2983.0,,,2025,Q1_Jan_Apr
110033,2025-01-04,Delhi,North West Delhi,,,,2042.0,3256.0,,,2025,Q1_Jan_Apr
110033,2025-01-05,Delhi,North West Delhi,,,,1593.0,2715.0,,,2025,Q1_Jan_Apr
110033,2025-01-06,Delhi,North West Delhi,,,,1137.0,2053.0,255.0,2146.0,2025,Q1_Jan_Apr
110033,2025-01-07,Delhi,North West Delhi,,,,1271.0,2208.0,,,2025,Q1_Jan_Apr
110033,2025-01-09,Delhi,North West Delhi,15.0,4.0,0.0,38.0,61.0,,,2025,Q1_Jan_Apr
110033,2025-01-12,Delhi,North West Delhi,,,,60.0,49.0,,,2025,Q1_Jan_Apr
110033,2025-02-09,Delhi,North West Delhi,23.0,2.0,0.0,43.0,54.0,,,2025,Q1_Jan_Apr
110033,2025-02-12,Delhi,North West Delhi,,,,74.0,61.0,8.0,97.0,2025,Q1_Jan_Apr
110033,2025-03-01,Delhi,North West Delhi,,,,,,221.0,3904.0,2025,Q1_Jan_Apr
110033,2025-03-09,Delhi,North West Delhi,7.0,0.0,0.0,45.0,46.0,13.0,56.0,2025,Q1_Jan_Apr
110033,2025-03-12,Delhi,North West Delhi,,,,70.0,83.0,17.0,94.0,2025,Q1_Jan_Apr
110033,2025-04-01,Delhi,North West Delhi,,,,,,476.0,5066.0,2025,Q1_Jan_Apr
110033,2025-04-09,Delhi,North West Delhi,9.0,3.0,0.0,43.0,50.0,8.0,66.0,2025,Q1_Jan_Apr
110033,2025-04-12,Delhi,North West Delhi,,,,92.0,78.0,,,2025,Q1_Jan_Apr
110034,2025-01-03,Delhi,North West Delhi,,,,695.0,993.0,,,2025,Q1_Jan_Apr
110034,2025-01-04,Delhi,North West Delhi,295.0,101.0,13.0,1253.0,1134.0,,,2025,Q1_Jan_Apr
110034,2025-01-05,Delhi,North West Delhi,198.0,110.0,13.0,980.0,1140.0,,,2025,Q1_Jan_Apr
110034,2025-01-06,Delhi,North West Delhi,217.0,96.0,16.0,740.0,1024.0,,,2025,Q1_Jan_Apr
110034,2025-01-07,Delhi,North West Delhi,372.0,126.0,16.0,800.0,1187.0,,,2025,Q1_Jan_Apr
